연도,분기,행정동_코드,행정동_코드_명,총_상주인구_수
2024,2,11470570,신월2동,20779
2024,2,11470580,신월3동,14261
2024,2,11470590,신월4동,17445
2024,2,11470600,신월5동,13979
2024,2,11470610,신월6동,13867
2024,2,11470611,신월7동,18588
2024,2,11470620,신정1동,19716
2024,2,11470630,신정2동,18773
2024,2,11470640,신정3동,49523
2024,2,11470650,신정4동,31687
2024,2,11470670,신정6동,23959
2024,2,11470680,신정7동,28275
2024,2,11500510,염창동,41250
2024,2,11500520,등촌1동,24933
2024,2,11500530,등촌2동,19312
2024,2,11500535,등촌3동,29390
2024,2,11500540,화곡1동,50743
2024,2,11500550,화곡2동,17041
2024,2,11500560,화곡3동,21093
2024,2,11500570,화곡4동,19720
2024,2,11500590,화곡본동,32956
2024,2,11500591,화곡6동,24357
2024,2,11500593,화곡8동,23468
2024,2,11500603,가양1동,33880
2024,2,11500604,가양2동,13460
2024,2,11500605,가양3동,14189
2024,2,11500611,발산1동,35643
2024,2,11500615,우장산동,43709
2024,2,11500620,공항동,29436
2024,2,11500630,방화1동,41828
2024,2,11500640,방화2동,22596
2024,2,11500641,방화3동,21991
2024,2,11530510,신도림동,35977
2024,2,11530520,구로1동,20519
2024,2,11530530,구로2동,22380
2024,2,11530540,구로3동,23287
2024,2,11530550,구로4동,18646
2024,2,11530560,구로5동,28952
2024,2,11530595,가리봉동,8713
2024,2,11530720,고척1동,26314
2024,2,11530730,고척2동,25749
2024,2,11530740,개봉1동,33122
2024,2,11530750,개봉2동,29724
2024,2,11530760,개봉3동,19544
2024,2,11530770,오류1동,22559
2024,2,11530780,오류2동,37281
2024,2,11530790,수궁동,22707
2024,2,11530800,항동,16335
2024,2,11545510,가산동,24622
2024,2,11545610,독산1동,45720
2024,2,11545620,독산2동,17737
2024,2,11545630,독산3동,23433
2024,2,11545640,독산4동,14511
2024,2,11545670,시흥1동,32115
2024,2,11545680,시흥2동,20564
2024,2,11545690,시흥3동,10153
2024,2,11545700,시흥4동,19366
2024,2,11545710,시흥5동,18167
2024,2,11560515,영등포본동,20784
2024,2,11560535,영등포동,29839
2024,2,11560540,여의동,33346
2024,2,11560550,당산1동,20951
2024,2,11560560,당산2동,36667
2024,2,11560585,도림동,17562
2024,2,11560605,문래동,32022
2024,2,11560610,양평1동,18114
2024,2,11560620,양평2동,22288
2024,2,11560630,신길1동,19314
2024,2,11560650,신길3동,15950
2024,2,11560660,신길4동,10315
2024,2,11560670,신길5동,9947
2024,2,11560680,신길6동,19493
2024,2,11560690,신길7동,19779
2024,2,11560700,대림1동,13711
2024,2,11560710,대림2동,11730
2024,2,11560720,대림3동,21488
2024,2,11590510,노량진1동,32005
2024,2,11590520,노량진2동,10181
2024,2,11590530,상도1동,44464
2024,2,11590540,상도2동,27084
2024,2,11590550,상도3동,23844
2024,2,11590560,상도4동,27609
2024,2,11590605,흑석동,29907
2024,2,11590620,사당1동,22415
2024,2,11590630,사당2동,27151
2024,2,11590640,사당3동,23686
2024,2,11590650,사당4동,13771
2024,2,11590651,사당5동,14118
2024,2,11590660,대방동,35620
2024,2,11590670,신대방1동,23282
2024,2,11590680,신대방2동,22684
2024,2,11620525,보라매동,23092
2024,2,11620545,청림동,14726
2024,2,11620565,성현동,28222
2024,2,11620575,행운동,28758
2024,2,11620585,낙성대동,17211
2024,2,11620595,청룡동,35627
2024,2,11620605,은천동,32359
2024,2,11620615,중앙동,15126
2024,2,11620625,인헌동,25385
2024,2,11620630,남현동,17668
2024,2,11620645,서원동,22908
2024,2,11620655,신원동,17484
2024,2,11620665,서림동,23319
2024,2,11620685,신사동,21969
2024,2,11620695,신림동,22622
2024,2,11620715,난향동,14726
2024,2,11620725,조원동,19598
2024,2,11620735,대학동,24237
2024,2,11620745,삼성동,19970
2024,2,11620765,미성동,29526
2024,2,11620775,난곡동,25257
2024,2,11650510,서초1동,20154
2024,2,11650520,서초2동,24636
2024,2,11650530,서초3동,31862
2024,2,11650531,서초4동,30281
2024,2,11650540,잠원동,26800
2024,2,11650550,반포본동,117
2024,2,11650560,반포1동,33740
2024,2,11650570,반포2동,23322
2024,2,11650580,반포3동,23761
2024,2,11650581,반포4동,18474
2024,2,11650590,방배본동,20401
2024,2,11650600,방배1동,16479
2024,2,11650610,방배2동,18010
2024,2,11650620,방배3동,15757
2024,2,11650621,방배4동,22754
2024,2,11650651,양재1동,41970
2024,2,11650652,양재2동,21157
2024,2,11650660,내곡동,17000
2024,2,11680510,신사동,15436
2024,2,11680521,논현1동,20996
2024,2,11680531,논현2동,20369
2024,2,11680545,압구정동,26119
2024,2,11680565,청담동,24535
2024,2,11680580,삼성1동,12134
2024,2,11680590,삼성2동,30579
2024,2,11680600,대치1동,23878
2024,2,11680610,대치2동,38212
2024,2,11680630,대치4동,18614
2024,2,11680640,역삼1동,34082
2024,2,11680650,역삼2동,36348
2024,2,11680655,도곡1동,20005
2024,2,11680656,도곡2동,32648
2024,2,11680660,개포1동,6765
2024,2,11680670,개포2동,41708
2024,2,11680690,개포4동,23151
2024,2,11680700,세곡동,45513
2024,2,11680720,일원본동,22796
2024,2,11680730,일원1동,14550
2024,2,11680740,일원2동,16833
2024,2,11680750,수서동,14026
2024,2,11710510,풍납1동,11750
2024,2,11710520,풍납2동,23552
2024,2,11710531,거여1동,12011
2024,2,11710532,거여2동,23596
2024,2,11710540,마천1동,17982
2024,2,11710550,마천2동,17575
2024,2,11710561,방이1동,15091
2024,2,11710562,방이2동,26094
2024,2,11710566,오륜동,17799
2024,2,11710570,오금동,37341
2024,2,11710580,송파1동,23353
2024,2,11710590,송파2동,18476
2024,2,11710600,석촌동,30682
2024,2,11710610,삼전동,29062
2024,2,11710620,가락본동,25171
2024,2,11710631,가락1동,27469
2024,2,11710632,가락2동,31181
2024,2,11710641,문정1동,19502
2024,2,11710642,문정2동,28782
2024,2,11710646,장지동,28473
2024,2,11710647,위례동,44857
2024,2,11710650,잠실본동,27731
2024,2,11710670,잠실2동,34909
2024,2,11710680,잠실3동,33805
2024,2,11710690,잠실4동,21192
2024,2,11710710,잠실6동,16514
2024,2,11710720,잠실7동,9419
2024,2,11740515,강일동,44257
2024,2,11740520,상일동,39307
2024,2,11740530,명일1동,25279
2024,2,11740540,명일2동,17034
2024,2,11740550,고덕1동,23932
2024,2,11740560,고덕2동,22684
2024,2,11740570,암사1동,33825
2024,2,11740580,암사2동,14825
2024,2,11740590,암사3동,17136
2024,2,11740600,천호1동,25942
2024,2,11740610,천호2동,32694
2024,2,11740620,천호3동,25969
2024,2,11740640,성내1동,19392
2024,2,11740650,성내2동,23452
2024,2,11740660,성내3동,22433
2024,2,11740685,길동,44395
2024,2,11740690,둔촌1동,16
2024,2,11740700,둔촌2동,24228
2024,3,11110515,청운효자동,11328
2024,3,11110530,사직동,8992
2024,3,11110540,삼청동,2247
2024,3,11110550,부암동,9034
2024,3,11110560,평창동,17366
2024,3,11110570,무악동,7963
2024,3,11110580,교남동,9715
2024,3,11110600,가회동,3849
2024,3,11110615,종로1?2?3?4가동,6658
2024,3,11110630,종로5?6가동,5376
2024,3,11110640,이화동,6891
2024,3,11110650,혜화동,15833
2024,3,11110670,창신1동,4523
2024,3,11110680,창신2동,7511
2024,3,11110690,창신3동,6338
2024,3,11110700,숭인1동,5768
2024,3,11110710,숭인2동,9499
2024,3,11140520,소공동,2178
2024,3,11140540,회현동,4380
2024,3,11140550,명동,2392
2024,3,11140570,필동,4012
2024,3,11140580,장충동,4549
2024,3,11140590,광희동,5676
2024,3,11140605,을지로동,3208
2024,3,11140615,신당동,7385
2024,3,11140625,다산동,13221
2024,3,11140635,약수동,16086
2024,3,11140645,청구동,12955
2024,3,11140650,신당5동,10151
2024,3,11140665,동화동,9941
2024,3,11140670,황학동,12685
2024,3,11140680,중림동,12142
2024,3,11170510,후암동,16020
2024,3,11170520,용산2가동,8866
2024,3,11170530,남영동,6819
2024,3,11170555,청파동,18842
2024,3,11170560,원효로1동,16956
2024,3,11170570,원효로2동,13626
2024,3,11170580,효창동,10665
2024,3,11170590,용문동,11380
2024,3,11170625,한강로동,20977
2024,3,11170630,이촌1동,24933
2024,3,11170640,이촌2동,7870
2024,3,11170650,이태원1동,6015
2024,3,11170660,이태원2동,8657
2024,3,11170685,한남동,17711
2024,3,11170690,서빙고동,12443
2024,3,11170700,보광동,11134
2024,3,11200520,왕십리2동,15974
2024,3,11200535,왕십리도선동,26181
2024,3,11200540,마장동,21556
2024,3,11200550,사근동,11936
2024,3,11200560,행당1동,13629
2024,3,11200570,행당2동,22851
2024,3,11200580,응봉동,14940
2024,3,11200590,금호1가동,14750
2024,3,11200615,금호2?3가동,21946
2024,3,11200620,금호4가동,14142
2024,3,11200645,옥수동,25399
2024,3,11200650,성수1가1동,15394
2024,3,11200660,성수1가2동,11932
2024,3,11200670,성수2가1동,14544
2024,3,11200690,성수2가3동,10021
2024,3,11200720,송정동,9719
2024,3,11200790,용답동,11809
2024,3,11215710,화양동,24821
2024,3,11215730,군자동,19048
2024,3,11215740,중곡1동,15218
2024,3,11215750,중곡2동,20512
2024,3,11215760,중곡3동,15681
2024,3,11215770,중곡4동,27499
2024,3,11215780,능동,11053
2024,3,11215810,광장동,33964
2024,3,11215820,자양1동,21795
2024,3,11215830,자양2동,23591
2024,3,11215840,자양3동,27193
2024,3,11215847,자양4동,19815
2024,3,11215850,구의1동,21448
2024,3,11215860,구의2동,25468
2024,3,11215870,구의3동,27836
2024,3,11230536,용신동,38362
2024,3,11230545,제기동,22962
2024,3,11230560,전농1동,32107
2024,3,11230570,전농2동,17954
2024,3,11230600,답십리1동,27834
2024,3,11230610,답십리2동,27467
2024,3,11230650,장안1동,37191
2024,3,11230660,장안2동,32376
2024,3,11230705,청량리동,18688
2024,3,11230710,회기동,10313
2024,3,11230720,휘경1동,13580
2024,3,11230730,휘경2동,24158
2024,3,11230740,이문1동,17724
2024,3,11230750,이문2동,19385
2024,3,11260520,면목2동,23580
2024,3,11260540,면목4동,18121
2024,3,11260550,면목5동,14564
2024,3,11260565,면목본동,32648
2024,3,11260570,면목7동,21190
2024,3,11260575,면목3?8동,24375
2024,3,11260580,상봉1동,23195
2024,3,11260590,상봉2동,20258
2024,3,11260600,중화1동,18698
2024,3,11260610,중화2동,23768
2024,3,11260620,묵1동,33661
2024,3,11260630,묵2동,18004
2024,3,11260655,망우본동,36438
2024,3,11260660,망우3동,15615
2024,3,11260680,신내1동,37757
2024,3,11260690,신내2동,19675
2024,3,11290525,성북동,15875
2024,3,11290555,삼선동,22125
2024,3,11290575,동선동,14977
2024,3,11290580,돈암1동,14260
2024,3,11290590,돈암2동,23417
2024,3,11290600,안암동,14869
2024,3,11290610,보문동,16145
2024,3,11290620,정릉1동,17732
2024,3,11290630,정릉2동,22510
2024,3,11290640,정릉3동,14934
2024,3,11290650,정릉4동,24009
2024,3,11290660,길음1동,34792
2024,3,11290685,길음2동,21666
2024,3,11290705,종암동,37648
2024,3,11290715,월곡1동,25580
2024,3,11290725,월곡2동,18900
2024,3,11290760,장위1동,23354
2024,3,11290770,장위2동,13080
2024,3,11290780,장위3동,15519
2024,3,11290810,석관동,33768
2024,3,11305534,삼양동,22402
2024,3,11305535,미아동,20841
2024,3,11305545,송중동,28576
2024,3,11305555,송천동,24748
2024,3,11305575,삼각산동,30604
2024,3,11305595,번1동,17358
2024,3,11305603,번2동,14866
2024,3,11305608,번3동,16356
2024,3,11305615,수유1동,19842
2024,3,11305625,수유2동,20502
2024,3,11305635,수유3동,22988
2024,3,11305645,우이동,19766
2024,3,11305660,인수동,29069
2024,3,11320511,창1동,23774
2024,3,11320512,창2동,28172
2024,3,11320513,창3동,13163
2024,3,11320514,창4동,26168
2024,3,11320515,창5동,23884
2024,3,11320521,도봉1동,20030
2024,3,11320522,도봉2동,25990
2024,3,11320660,쌍문1동,20484
2024,3,11320670,쌍문2동,17905
2024,3,11320680,쌍문3동,16449
2024,3,11320681,쌍문4동,18061
2024,3,11320690,방학1동,27745
2024,3,11320700,방학2동,18535
2024,3,11320710,방학3동,26077
2024,3,11350560,월계1동,20526
2024,3,11350570,월계2동,25485
2024,3,11350580,월계3동,28721
2024,3,11350595,공릉1동,35959
2024,3,11350600,공릉2동,41435
2024,3,11350611,하계1동,26128
2024,3,11350612,하계2동,21306
2024,3,11350619,중계본동,23040
2024,3,11350621,중계1동,26318
2024,3,11350624,중계4동,19114
2024,3,11350625,중계2?3동,32502
2024,3,11350630,상계1동,36834
2024,3,11350640,상계2동,19105
2024,3,11350665,상계3?4동,27489
2024,3,11350670,상계5동,22979
2024,3,11350695,상계6?7동,31400
2024,3,11350700,상계8동,21848
2024,3,11350710,상계9동,19664
2024,3,11350720,상계10동,18184
2024,3,11380510,녹번동,36092
2024,3,11380520,불광1동,37509
2024,3,11380530,불광2동,26600
2024,3,11380551,갈현1동,14470
2024,3,11380552,갈현2동,27415
2024,3,11380560,구산동,31429
2024,3,11380570,대조동,27359
2024,3,11380580,응암1동,32659
2024,3,11380590,응암2동,27329
2024,3,11380600,응암3동,23429
2024,3,11380625,역촌동,43767
2024,3,11380631,신사1동,26462
2024,3,11380632,신사2동,18907
2024,3,11380640,증산동,18240
2024,3,11380650,수색동,20440
2024,3,11380690,진관동,54368
2024,3,11410520,천연동,16547
2024,3,11410555,북아현동,15401
2024,3,11410565,충현동,19682
2024,3,11410585,신촌동,20135
2024,3,11410615,연희동,33724
2024,3,11410620,홍제1동,24704
2024,3,11410640,홍제3동,17665
2024,3,11410655,홍제2동,13186
2024,3,11410660,홍은1동,22158
2024,3,11410685,홍은2동,28505
2024,3,11410690,남가좌1동,16699
2024,3,11410700,남가좌2동,29083
2024,3,11410710,북가좌1동,17563
2024,3,11410720,북가좌2동,30673
2024,3,11440555,아현동,28335
2024,3,11440565,공덕동,36426
2024,3,11440585,도화동,20443
2024,3,11440590,용강동,21098
2024,3,11440600,대흥동,14719
2024,3,11440610,염리동,16719
2024,3,11440630,신수동,22046
2024,3,11440655,서강동,24556
2024,3,11440660,서교동,24037
2024,3,11440680,합정동,16310
2024,3,11440690,망원1동,19151
2024,3,11440700,망원2동,17917
2024,3,11440710,연남동,14202
2024,3,11440720,성산1동,18543
2024,3,11440730,성산2동,38537
2024,3,11440740,상암동,29662
2024,3,11470510,목1동,30276
2024,3,11470520,목2동,28816
2024,3,11470530,목3동,21206
2024,3,11470540,목4동,24428
2024,3,11470550,목5동,40702
2024,3,11470560,신월1동,19365
2024,3,11470570,신월2동,20779
2024,3,11470580,신월3동,14261
2024,3,11470590,신월4동,17445
2024,3,11470600,신월5동,13979
2024,3,11470610,신월6동,13867
2024,3,11470611,신월7동,18588
2024,3,11470620,신정1동,19716
2024,3,11470630,신정2동,18773
2024,3,11470640,신정3동,49523
2024,3,11470650,신정4동,31687
2024,3,11470670,신정6동,23959
2024,3,11470680,신정7동,28275
2024,3,11500510,염창동,41250
2024,3,11500520,등촌1동,24933
2024,3,11500530,등촌2동,19312
2024,3,11500535,등촌3동,29390
2024,3,11500540,화곡1동,50743
2024,3,11500550,화곡2동,17041
2024,3,11500560,화곡3동,21093
2024,3,11500570,화곡4동,19720
2024,3,11500590,화곡본동,32956
2024,3,11500591,화곡6동,24357
2024,3,11500593,화곡8동,23468
2024,3,11500603,가양1동,33880
2024,3,11500604,가양2동,13460
2024,3,11500605,가양3동,14189
2024,3,11500611,발산1동,35643
2024,3,11500615,우장산동,43709
2024,3,11500620,공항동,29436
2024,3,11500630,방화1동,41828
2024,3,11500640,방화2동,22596
2024,3,11500641,방화3동,21991
2024,3,11530510,신도림동,35977
2024,3,11530520,구로1동,20519
2024,3,11530530,구로2동,22380
2024,3,11530540,구로3동,23287
2024,3,11530550,구로4동,18646
2024,3,11530560,구로5동,28952
2024,3,11530595,가리봉동,8713
2024,3,11530720,고척1동,26314
2024,3,11530730,고척2동,25749
2024,3,11530740,개봉1동,33122
2024,3,11530750,개봉2동,29724
2024,3,11530760,개봉3동,19544
2024,3,11530770,오류1동,22559
2024,3,11530780,오류2동,37281
2024,3,11530790,수궁동,22707
2024,3,11530800,항동,16335
2024,3,11545510,가산동,24622
2024,3,11545610,독산1동,45720
2024,3,11545620,독산2동,17737
2024,3,11545630,독산3동,23433
2024,3,11545640,독산4동,14511
2024,3,11545670,시흥1동,32115
2024,3,11545680,시흥2동,20564
2024,3,11545690,시흥3동,10153
2024,3,11545700,시흥4동,19366
2024,3,11545710,시흥5동,18167
2024,3,11560515,영등포본동,20784
2024,3,11560535,영등포동,29839
2024,3,11560540,여의동,33346
2024,3,11560550,당산1동,20951
2024,3,11560560,당산2동,36667
2024,3,11560585,도림동,17562
2024,3,11560605,문래동,32022
2024,3,11560610,양평1동,18114
2024,3,11560620,양평2동,22288
2024,3,11560630,신길1동,19314
2024,3,11560650,신길3동,15950
2024,3,11560660,신길4동,10315
2024,3,11560670,신길5동,9947
2024,3,11560680,신길6동,19493
2024,3,11560690,신길7동,19779
2024,3,11560700,대림1동,13711
2024,3,11560710,대림2동,11730
2024,3,11560720,대림3동,21488
2024,3,11590510,노량진1동,32005
2024,3,11590520,노량진2동,10181
2024,3,11590530,상도1동,44464
2024,3,11590540,상도2동,27084
2024,3,11590550,상도3동,23844
2024,3,11590560,상도4동,27609
2024,3,11590605,흑석동,29907
2024,3,11590620,사당1동,22415
2024,3,11590630,사당2동,27151
2024,3,11590640,사당3동,23686
2024,3,11590650,사당4동,13771
2024,3,11590651,사당5동,14118
2024,3,11590660,대방동,35620
2024,3,11590670,신대방1동,23282
2024,3,11590680,신대방2동,22684
2024,3,11620525,보라매동,23092
2024,3,11620545,청림동,14726
2024,3,11620565,성현동,28222
2024,3,11620575,행운동,28758
2024,3,11620585,낙성대동,17211
2024,3,11620595,청룡동,35627
2024,3,11620605,은천동,32359
2024,3,11620615,중앙동,15126
2024,3,11620625,인헌동,25385
2024,3,11620630,남현동,17668
2024,3,11620645,서원동,22908
2024,3,11620655,신원동,17484
2024,3,11620665,서림동,23319
2024,3,11620685,신사동,21969
2024,3,11620695,신림동,22622
2024,3,11620715,난향동,14726
2024,3,11620725,조원동,19598
2024,3,11620735,대학동,24237
2024,3,11620745,삼성동,19970
2024,3,11620765,미성동,29526
2024,3,11620775,난곡동,25257
2024,3,11650510,서초1동,20154
2024,3,11650520,서초2동,24636
2024,3,11650530,서초3동,31862
2024,3,11650531,서초4동,30281
2024,3,11650540,잠원동,26800
2024,3,11650550,반포본동,117
2024,3,11650560,반포1동,33740
2024,3,11650570,반포2동,23322
2024,3,11650580,반포3동,23761
2024,3,11650581,반포4동,18474
2024,3,11650590,방배본동,20401
2024,3,11650600,방배1동,16479
2024,3,11650610,방배2동,18010
2024,3,11650620,방배3동,15757
2024,3,11650621,방배4동,22754
2024,3,11650651,양재1동,41970
2024,3,11650652,양재2동,21157
2024,3,11650660,내곡동,17000
2024,3,11680510,신사동,15436
2024,3,11680521,논현1동,20996
2024,3,11680531,논현2동,20369
2024,3,11680545,압구정동,26119
2024,3,11680565,청담동,24535
2024,3,11680580,삼성1동,12134
2024,3,11680590,삼성2동,30579
2024,3,11680600,대치1동,23878
2024,3,11680610,대치2동,38212
2024,3,11680630,대치4동,18614
2024,3,11680640,역삼1동,34082
2024,3,11680650,역삼2동,36348
2024,3,11680655,도곡1동,20005
2024,3,11680656,도곡2동,32648
2024,3,11680660,개포1동,6765
2024,3,11680670,개포2동,41708
2024,3,11680690,개포4동,23151
2024,3,11680700,세곡동,45513
2024,3,11680720,일원본동,22796
2024,3,11680730,일원1동,14550
2024,3,11680740,일원2동,16833
2024,3,11680750,수서동,14026
2024,3,11710510,풍납1동,11750
2024,3,11710520,풍납2동,23552
2024,3,11710531,거여1동,12011
2024,3,11710532,거여2동,23596
2024,3,11710540,마천1동,17982
2024,3,11710550,마천2동,17575
2024,3,11710561,방이1동,15091
2024,3,11710562,방이2동,26094
2024,3,11710566,오륜동,17799
2024,3,11710570,오금동,37341
2024,3,11710580,송파1동,23353
2024,3,11710590,송파2동,18476
2024,3,11710600,석촌동,30682
2024,3,11710610,삼전동,29062
2024,3,11710620,가락본동,25171
2024,3,11710631,가락1동,27469
2024,3,11710632,가락2동,31181
2024,3,11710641,문정1동,19502
2024,3,11710642,문정2동,28782
2024,3,11710646,장지동,28473
2024,3,11710647,위례동,44857
2024,3,11710650,잠실본동,27731
2024,3,11710670,잠실2동,34909
2024,3,11710680,잠실3동,33805
2024,3,11710690,잠실4동,21192
2024,3,11710710,잠실6동,16514
2024,3,11710720,잠실7동,9419
2024,3,11740515,강일동,44257
2024,3,11740520,상일동,39307
2024,3,11740530,명일1동,25279
2024,3,11740540,명일2동,17034
2024,3,11740550,고덕1동,23932
2024,3,11740560,고덕2동,22684
2024,3,11740570,암사1동,33825
2024,3,11740580,암사2동,14825
2024,3,11740590,암사3동,17136
2024,3,11740600,천호1동,25942
2024,3,11740610,천호2동,32694
2024,3,11740620,천호3동,25969
2024,3,11740640,성내1동,19392
2024,3,11740650,성내2동,23452
2024,3,11740660,성내3동,22433
2024,3,11740685,길동,44395
2024,3,11740690,둔촌1동,16
2024,3,11740700,둔촌2동,24228
2024,4,11110515,청운효자동,11328
2024,4,11110530,사직동,8992
2024,4,11110540,삼청동,2247
2024,4,11110550,부암동,9034
2024,4,11110560,평창동,17366
2024,4,11110570,무악동,7963
2024,4,11110580,교남동,9715
2024,4,11110600,가회동,3849
2024,4,11110615,종로1?2?3?4가동,6658
2024,4,11110630,종로5?6가동,5376
2024,4,11110640,이화동,6891
2024,4,11110650,혜화동,15833
2024,4,11110670,창신1동,4523
2024,4,11110680,창신2동,7511
2024,4,11110690,창신3동,6338
2024,4,11110700,숭인1동,5768
2024,4,11110710,숭인2동,9499
2024,4,11140520,소공동,2178
2024,4,11140540,회현동,4380
2024,4,11140550,명동,2392
2024,4,11140570,필동,4012
2024,4,11140580,장충동,4549
2024,4,11140590,광희동,5676
2024,4,11140605,을지로동,3208
2024,4,11140615,신당동,7385
2024,4,11140625,다산동,13221
2024,4,11140635,약수동,16086
2024,4,11140645,청구동,12955
2024,4,11140650,신당5동,10151
2024,4,11140665,동화동,9941
2024,4,11140670,황학동,12685
2024,4,11140680,중림동,12142
2024,4,11170510,후암동,16020
2024,4,11170520,용산2가동,8866
2024,4,11170530,남영동,6819
2024,4,11170555,청파동,18842
2024,4,11170560,원효로1동,16956
2024,4,11170570,원효로2동,13626
2024,4,11170580,효창동,10665
2024,4,11170590,용문동,11380
2024,4,11170625,한강로동,20977
2024,4,11170630,이촌1동,24933
2024,4,11170640,이촌2동,7870
2024,4,11170650,이태원1동,6015
2024,4,11170660,이태원2동,8657
2024,4,11170685,한남동,17711
2024,4,11170690,서빙고동,12443
2024,4,11170700,보광동,11134
2024,4,11200520,왕십리2동,15974
2024,4,11200535,왕십리도선동,26181
2024,4,11200540,마장동,21556
2024,4,11200550,사근동,11936
2024,4,11200560,행당1동,13629
2024,4,11200570,행당2동,22851
2024,4,11200580,응봉동,14940
2024,4,11200590,금호1가동,14750
2024,4,11200615,금호2?3가동,21946
2024,4,11200620,금호4가동,14142
2024,4,11200645,옥수동,25399
2024,4,11200650,성수1가1동,15394
2024,4,11200660,성수1가2동,11932
2024,4,11200670,성수2가1동,14544
2024,4,11200690,성수2가3동,10021
2024,4,11200720,송정동,9719
2024,4,11200790,용답동,11809
2024,4,11215710,화양동,24821
2024,4,11215730,군자동,19048
2024,4,11215740,중곡1동,15218
2024,4,11215750,중곡2동,20512
2024,4,11215760,중곡3동,15681
2024,4,11215770,중곡4동,27499
2024,4,11215780,능동,11053
2024,4,11215810,광장동,33964
2024,4,11215820,자양1동,21795
2024,4,11215830,자양2동,23591
2024,4,11215840,자양3동,27193
2024,4,11215847,자양4동,19815
2024,4,11215850,구의1동,21448
2024,4,11215860,구의2동,25468
2024,4,11215870,구의3동,27836
2024,4,11230536,용신동,38362
2024,4,11230545,제기동,22962
2024,4,11230560,전농1동,32107
2024,4,11230570,전농2동,17954
2024,4,11230600,답십리1동,27834
2024,4,11230610,답십리2동,27467
2024,4,11230650,장안1동,37191
2024,4,11230660,장안2동,32376
2024,4,11230705,청량리동,18688
2024,4,11230710,회기동,10313
2024,4,11230720,휘경1동,13580
2024,4,11230730,휘경2동,24158
2024,4,11230740,이문1동,17724
2024,4,11230750,이문2동,19385
2024,4,11260520,면목2동,23580
2024,4,11260540,면목4동,18121
2024,4,11260550,면목5동,14564
2024,4,11260565,면목본동,32648
2024,4,11260570,면목7동,21190
2024,4,11260575,면목3?8동,24375
2024,4,11260580,상봉1동,23195
2024,4,11260590,상봉2동,20258
2024,4,11260600,중화1동,18698
2024,4,11260610,중화2동,23768
2024,4,11260620,묵1동,33661
2024,4,11260630,묵2동,18004
2024,4,11260655,망우본동,36438
2024,4,11260660,망우3동,15615
2024,4,11260680,신내1동,37757
2024,4,11260690,신내2동,19675
2024,4,11290525,성북동,15875
2024,4,11290555,삼선동,22125
2024,4,11290575,동선동,14977
2024,4,11290580,돈암1동,14260
2024,4,11290590,돈암2동,23417
2024,4,11290600,안암동,14869
2024,4,11290610,보문동,16145
2024,4,11290620,정릉1동,17732
2024,4,11290630,정릉2동,22510
2024,4,11290640,정릉3동,14934
2024,4,11290650,정릉4동,24009
2024,4,11290660,길음1동,34792
2024,4,11290685,길음2동,21666
2024,4,11290705,종암동,37648
2024,4,11290715,월곡1동,25580
2024,4,11290725,월곡2동,18900
2024,4,11290760,장위1동,23354
2024,4,11290770,장위2동,13080
2024,4,11290780,장위3동,15519
2024,4,11290810,석관동,33768
2024,4,11305534,삼양동,22402
2024,4,11305535,미아동,20841
2024,4,11305545,송중동,28576
2024,4,11305555,송천동,24748
2024,4,11305575,삼각산동,30604
2024,4,11305595,번1동,17358
2024,4,11305603,번2동,14866
2024,4,11305608,번3동,16356
2024,4,11305615,수유1동,19842
2024,4,11305625,수유2동,20502
2024,4,11305635,수유3동,22988
2024,4,11305645,우이동,19766
2024,4,11305660,인수동,29069
2024,4,11320511,창1동,23774
2024,4,11320512,창2동,28172
2024,4,11320513,창3동,13163
2024,4,11320514,창4동,26168
2024,4,11320515,창5동,23884
2024,4,11320521,도봉1동,20030
2024,4,11320522,도봉2동,25990
2024,4,11320660,쌍문1동,20484
2024,4,11320670,쌍문2동,17905
2024,4,11320680,쌍문3동,16449
2024,4,11320681,쌍문4동,18061
2024,4,11320690,방학1동,27745
2024,4,11320700,방학2동,18535
2024,4,11320710,방학3동,26077
2024,4,11350560,월계1동,20526
2024,4,11350570,월계2동,25485
2024,4,11350580,월계3동,28721
2024,4,11350595,공릉1동,35959
2024,4,11350600,공릉2동,41435
2024,4,11350611,하계1동,26128
2024,4,11350612,하계2동,21306
2024,4,11350619,중계본동,23040
2024,4,11350621,중계1동,26318
2024,4,11350624,중계4동,19114
2024,4,11350625,중계2?3동,32502
2024,4,11350630,상계1동,36834
2024,4,11350640,상계2동,19105
2024,4,11350665,상계3?4동,27489
2024,4,11350670,상계5동,22979
2024,4,11350695,상계6?7동,31400
2024,4,11350700,상계8동,21848
2024,4,11350710,상계9동,19664
2024,4,11350720,상계10동,18184
2024,4,11380510,녹번동,36092
2024,4,11380520,불광1동,37509
2024,4,11380530,불광2동,26600
2024,4,11380551,갈현1동,14470
2024,4,11380552,갈현2동,27415
2024,4,11380560,구산동,31429
2024,4,11380570,대조동,27359
2024,4,11380580,응암1동,32659
2024,4,11380590,응암2동,27329
2024,4,11380600,응암3동,23429
2024,4,11380625,역촌동,43767
2024,4,11380631,신사1동,26462
2024,4,11380632,신사2동,18907
2024,4,11380640,증산동,18240
2024,4,11380650,수색동,20440
2024,4,11380690,진관동,54368
2024,4,11410520,천연동,16547
2024,4,11410555,북아현동,15401
2024,4,11410565,충현동,19682
2024,4,11410585,신촌동,20135
2024,4,11410615,연희동,33724
