광진구,자양2동,26694,26607,26330,26016,25649,25463,25175,24930,24768,24559,24359,24253,24110,24059,23995,23949,23989,23960,23896,23716,24376,26356,26670
광진구,자양3동,29264,29210,29074,28957,28808,28658,28430,28330,28172,28069,27890,27858,27769,27713,27567,27543,27460,27491,27443,27339,27273,27220,27137
광진구,자양4동,22822,22397,22045,21526,20982,20980,20909,21296,21276,21291,21139,21260,21362,21396,23303,23405,23375,23232,23225,23245,23314,23779,23635
동대문구,회기동,12961,12679,12544,12663,12471,12566,12679,12727,12924,13162,13425,13536,13678,13577,13581,13653,13491,13547,13527,13517,13564,13486,13620
동대문구,휘경1동,16305,15421,15307,15362,15393,15590,15596,16105,16110,16319,16350,16339,16340,16279,16168,16179,16184,16185,16110,16027,15739,15540,19033
동대문구,휘경2동,25104,25132,25094,24992,24814,24828,24966,24847,24857,24831,24749,24666,25390,25325,25288,25163,25354,25324,25308,25247,25366,25249,25058
동대문구,청량리동,21656,21588,21324,20432,19758,19566,19397,19280,19216,19133,19054,19094,19102,19438,19405,19347,19315,19303,19130,19130,19051,18885,18724
동대문구,용신동,32455,32379,32570,32602,32385,32416,32379,33055,33984,34194,35237,36137,36842,38161,40016,40088,40283,40362,40411,40422,40672,40588,1853
동대문구,제기동,27295,27137,27132,27017,26632,26621,26630,26577,26598,26596,26468,26484,26468,26306,25808,25501,25372,25322,25180,25461,25491,25407,25468
동대문구,전농1동,31136,31016,30793,30722,30036,29949,29911,29699,29553,29419,29296,29220,29353,29227,31659,32897,33590,33757,33839,33761,33622,33481,33289
동대문구,전농2동,19879,19753,19645,19449,19257,19192,19062,18876,18747,18786,18732,18629,18656,18540,18556,18432,18301,18252,18111,18117,18115,18010,17872
동대문구,답십리2동,30393,30108,29801,29486,29100,29000,28792,28595,28376,28254,28146,28055,27955,27918,27883,27854,27713,27661,27556,27438,27290,27779,27770
동대문구,장안1동,39284,39319,39274,39287,39014,38890,38793,38794,38712,38677,38612,38677,38611,38402,38147,38032,38089,38086,37984,37868,37814,37985,38086
동대문구,장안2동,33395,33552,33348,33339,33004,32870,32861,32791,32761,32696,32710,32685,32672,32768,32859,33020,32975,32948,33096,33304,33361,33347,33312
동대문구,이문1동,22067,21427,21200,21205,20589,20686,20627,20870,21054,21138,21305,21366,21266,21266,21364,21488,21467,21380,21002,20300,24403,25029,25070
동대문구,이문2동,21220,21226,21073,20947,20665,20574,20487,20417,20364,20258,20185,20183,20075,20026,19988,19935,19848,19791,19731,19732,19288,19107,18955
동대문구,답십리1동,29643,29643,29574,29511,29452,29511,29446,29373,29336,29280,28912,28530,28476,28434,28391,28284,28229,28148,28234,28279,28174,27978,27864
중랑구,면목2동,25783,25664,25355,25214,25042,24695,24534,24405,24449,24444,24355,24206,24155,24153,24069,24001,23879,23805,23726,23648,23560,23678,23515
중랑구,면목4동,19887,19597,19342,19270,19509,19465,19415,19308,19215,19096,18853,18746,18645,18645,18550,18490,18419,18364,18303,18256,18134,18034,17942
중랑구,면목5동,9672,9675,14296,14661,14720,14811,14868,14897,14959,14911,14836,14836,14793,14769,14735,14740,14641,14611,14520,14376,14304,14278,14242
중랑구,면목7동,22763,22825,22681,22714,22463,22368,22124,22070,22027,21941,21816,21798,21774,21732,21614,21557,21505,21456,21427,21381,21311,21232,21056
중랑구,상봉1동,25334,25299,25043,24912,24784,24681,24428,24190,24017,23932,23773,23714,23555,23537,23455,23353,23200,23039,23024,23000,22913,22886,22830
중랑구,상봉2동,20044,20036,20104,20214,20423,20548,20670,20647,20558,20567,20524,20612,20615,20613,20673,20760,20941,20996,21234,21381,21443,21526,21515
중랑구,중화1동,20832,20699,20488,20400,20236,20171,19967,19784,19669,19570,19412,19293,19232,19128,19068,18908,18850,18768,18621,18573,18456,18410,18275
중랑구,중화2동,26823,26666,26450,26073,25747,25541,25530,25315,25280,25214,25020,24926,24773,24643,24417,24326,24191,24136,24083,24015,24107,24108,25576
중랑구,묵1동,35969,35885,35803,35588,35269,35094,34864,34636,34602,34620,34430,34344,34217,34094,33979,33935,33826,33670,33628,33549,33595,33458,33325
중랑구,묵2동,19822,19789,19711,19672,19557,19320,19178,18946,18841,18783,18672,18624,18653,18597,18466,18323,18361,18302,18293,18245,18196,18156,18072
중랑구,망우3동,17835,17770,17620,17508,17355,17033,16803,16698,16539,16494,16346,16303,16243,16219,16157,16078,16076,16021,15937,15902,15867,15856,15790
중랑구,신내1동,40670,40611,40241,39831,39247,39130,38665,38649,38522,38425,38278,38205,38419,38472,38247,37938,37682,37567,37431,37308,37118,37161,36972
중랑구,신내2동,21729,21616,21471,21302,21078,20927,20710,20529,20311,20269,20180,20155,20036,19975,19906,19774,19634,19568,19536,19417,19334,19251,19149
중랑구,면목본동,36088,35927,35461,35424,35046,34817,34497,34188,34129,34072,33964,33856,33752,33677,33647,33550,33453,33421,33318,33216,33051,32962,32740
중랑구,면목3.8동,26478,26494,26097,25995,25766,25606,25346,25154,24989,24879,24723,24617,25058,25045,25011,24842,24780,24637,24454,24398,24272,24230,24135
중랑구,망우본동,30949,30862,30826,30784,30565,30472,31550,32469,35493,35930,35928,35905,36008,36017,35946,36895,37995,38421,38596,38684,38659,38732,38603
성북구,돈암1동,15815,15657,15462,15379,15071,14944,14859,14791,14640,14559,14517,14474,14489,14463,14420,14376,14306,14234,14169,14146,14079,14015,13962
성북구,돈암2동,24923,24837,24747,24686,24414,24307,24134,23913,23817,23734,23677,23657,23565,23594,23619,23547,23562,23515,23421,23351,23223,23119,23047
성북구,안암동,17574,17101,16785,16580,16423,16451,16386,16527,16809,17046,17039,17118,17248,17178,17439,17268,17147,17354,17178,17792,17746,17849,17994
성북구,보문동,16617,16520,16389,16123,15885,15810,15736,15766,15753,16666,16701,16712,16719,16703,16680,16575,16577,16561,16559,16482,16483,16481,16389
성북구,정릉1동,19399,19261,19092,18929,18649,18614,18504,18377,18290,18268,18191,18197,18121,18070,18070,18015,17987,17962,17883,17850,17741,17741,17822
성북구,정릉2동,23819,23749,23739,23736,23494,23457,23298,23268,23130,23097,22938,22911,22893,22940,22874,22815,22715,22597,22545,22428,22367,22314,22171
성북구,정릉3동,17180,17035,16964,16847,16342,16265,16222,16210,16308,16420,16541,16567,16638,16705,16742,16628,16709,16658,16260,15893,15733,15689,15542
성북구,정릉4동,26547,26301,26171,25993,25658,25483,25403,25322,25135,25097,24907,24911,24842,24731,24624,24516,24503,24511,24476,24422,24296,24274,24147
성북구,길음1동,36971,36781,36663,36568,35927,35827,35744,35615,35128,35067,35061,35000,34896,34957,34909,34903,34807,35359,35628,35706,35632,35647,35596
성북구,길음2동,17226,17293,17297,17167,16758,16747,16742,16780,20779,21514,21617,21728,21822,22003,21925,21802,21526,21523,21517,21518,21526,21588,21528
성북구,월곡1동,27371,27304,27206,27108,26862,26839,26680,26525,26408,26384,26227,26169,26152,26036,25909,25799,25730,25543,25472,25434,25368,25244,25071
성북구,월곡2동,20705,20679,20481,20396,20187,20040,20028,19896,19914,19844,19855,19739,19785,19693,19652,19531,19492,19485,19493,19434,19308,19224,19211
성북구,장위1동,20571,20556,20485,20449,24297,24573,24581,24511,24344,24271,24147,24082,24006,23936,23708,23607,23508,23467,23399,23300,23254,23091,23011
성북구,장위2동,14043,14266,14201,14106,13950,13990,13995,13953,13937,13883,13726,13622,13595,13518,13482,13362,13282,13217,13148,13142,13109,15378,15951
