행정구역,2024_2Q_전체,2024_2Q_1층,2024_2Q_1층외,2024_3Q_전체,2024_3Q_1층,2024_3Q_1층외,2024_4Q_전체,2024_4Q_1층,2024_4Q_1층외
금호4가동,130106.0,145033.0,115180.0,146499.0,172345.0,120654.0,151448.0,176276.0,126621.0
옥수동,128260.0,129446.0,127075.0,133368.0,146156.0,120581.0,132307.0,146337.0,118277.0
성수1가1동,116148.0,126870.0,105427.0,115174.0,118336.0,112012.0,113384.0,116727.0,110042.0
성수1가2동,163250.0,173067.0,153434.0,156603.0,162191.0,151015.0,152168.0,155601.0,148734.0
성수2가1동,99607.0,104526.0,94687.0,91239.0,102300.0,80177.0,91114.0,101784.0,80444.0
성수2가3동,157620.0,174334.0,140907.0,157910.0,166651.0,149168.0,157926.0,168600.0,147252.0
송정동,95595.0,113022.0,78168.0,101119.0,111919.0,90319.0,109474.0,115226.0,103722.0
용답동,121787.0,170628.0,72945.0,119069.0,186429.0,51709.0,122047.0,191576.0,52519.0
광진구,106244.0,127395.0,85092.0,106222.0,128558.0,83885.0,107476.0,132109.0,82843.0
화양동,150777.0,160351.0,141203.0,149835.0,164646.0,135024.0,150208.0,165679.0,134737.0
군자동,109925.0,126967.0,92883.0,100904.0,120495.0,81314.0,100124.0,118100.0,82147.0
중곡1동,84782.0,100645.0,68918.0,86302.0,105686.0,66918.0,82285.0,112299.0,52271.0
중곡2동,77589.0,92350.0,62828.0,75676.0,98410.0,52943.0,90912.0,121721.0,60102.0
중곡3동,77092.0,103976.0,50209.0,75512.0,106409.0,44616.0,73510.0,110906.0,36114.0
중곡4동,103939.0,138028.0,69851.0,107692.0,137206.0,78179.0,105975.0,134862.0,77089.0
능동,113634.0,137147.0,90122.0,122957.0,153656.0,92258.0,129779.0,166772.0,92786.0
광장동,128506.0,169746.0,87265.0,130182.0,173110.0,87254.0,129507.0,172568.0,86447.0
자양1동,86270.0,116094.0,56446.0,83664.0,111637.0,55691.0,90778.0,116664.0,64891.0
자양2동,85155.0,106683.0,63627.0,85943.0,109528.0,62357.0,88566.0,108639.0,68494.0
자양3동,108747.0,132025.0,85468.0,108714.0,141081.0,76346.0,127590.0,162427.0,92753.0
자양4동,104784.0,137849.0,71719.0,111426.0,142993.0,79860.0,114150.0,136172.0,92128.0
구의1동,102738.0,128292.0,77185.0,96222.0,118244.0,74200.0,93362.0,116133.0,70592.0
구의2동,107444.0,132907.0,81981.0,106302.0,123678.0,88926.0,107882.0,124039.0,91725.0
구의3동,120447.0,143766.0,97129.0,128409.0,155674.0,101144.0,128232.0,169405.0,87059.0
동대문구,91638.0,115398.0,67878.0,92873.0,112080.0,73666.0,95424.0,115887.0,74962.0
용신동,91869.0,114112.0,69626.0,86889.0,105762.0,68015.0,85325.0,102489.0,68160.0
제기동,102340.0,129820.0,74860.0,100425.0,119903.0,80947.0,101667.0,128002.0,75333.0
전농1동,82460.0,102139.0,62782.0,80646.0,91516.0,69776.0,90105.0,103778.0,76432.0
전농2동,69071.0,73140.0,65003.0,73308.0,82293.0,64323.0,75339.0,91405.0,59273.0
답십리1동,114600.0,154089.0,75110.0,116804.0,144374.0,89233.0,116965.0,144638.0,89292.0
답십리2동,75245.0,98135.0,52354.0,80386.0,95001.0,65770.0,90691.0,108658.0,72724.0
장안1동,94024.0,114200.0,73847.0,100237.0,109489.0,90984.0,104919.0,110407.0,99431.0
장안2동,80567.0,104151.0,56983.0,80870.0,106374.0,55366.0,82552.0,109079.0,56026.0
청량리동,77790.0,97509.0,58070.0,77386.0,103110.0,51663.0,77770.0,103521.0,52020.0
회기동,102498.0,119745.0,85251.0,108905.0,126293.0,91518.0,112574.0,138108.0,87039.0
휘경1동,102635.0,131827.0,73442.0,110091.0,116694.0,103488.0,116386.0,124545.0,108228.0
휘경2동,87842.0,96603.0,79080.0,88781.0,98878.0,78685.0,88021.0,105486.0,70557.0
이문1동,100289.0,148440.0,52138.0,107422.0,163045.0,51800.0,97268.0,149253.0,45282.0
이문2동,91898.0,121698.0,62097.0,76990.0,105680.0,48301.0,67617.0,99639.0,35595.0
중랑구,89195.0,105403.0,72986.0,85807.0,105518.0,66095.0,84492.0,105420.0,63563.0
면목2동,70202.0,91807.0,48596.0,70590.0,86640.0,54540.0,67155.0,80023.0,54287.0
면목4동,64833.0,74777.0,54888.0,58775.0,66651.0,50900.0,58527.0,69099.0,47956.0
면목5동,70260.0,87177.0,53342.0,70930.0,92019.0,49841.0,73636.0,89343.0,57929.0
면목본동,94272.0,122825.0,65718.0,82819.0,117959.0,47679.0,79692.0,111854.0,47530.0
면목7동,82323.0,110649.0,53998.0,78557.0,104116.0,52997.0,80335.0,107188.0,53482.0
면목3·8동,78177.0,100326.0,56028.0,83388.0,99829.0,66947.0,88788.0,105820.0,71756.0
상봉1동,98437.0,109233.0,87641.0,105231.0,113131.0,97330.0,104969.0,111708.0,98230.0
상봉2동,103789.0,126071.0,81508.0,99447.0,124112.0,74782.0,97816.0,122075.0,73558.0
중화1동,60824.0,79440.0,42209.0,59259.0,77547.0,40970.0,62162.0,82310.0,42015.0
중화2동,84407.0,113369.0,55445.0,87725.0,116248.0,59201.0,82016.0,107641.0,56392.0
묵1동,102973.0,109203.0,96743.0,100186.0,114864.0,85508.0,99705.0,131813.0,67597.0
묵2동,116679.0,87441.0,145917.0,101850.0,85283.0,118417.0,89426.0,86898.0,91953.0
망우본동,91061.0,114811.0,67311.0,89791.0,112654.0,66928.0,86887.0,110879.0,62895.0
망우3동,68148.0,74122.0,62174.0,68344.0,77161.0,59527.0,66106.0,76068.0,56143.0
신내1동,93199.0,117958.0,68439.0,87547.0,120857.0,54237.0,84523.0,114219.0,54827.0
신내2동,113196.0,125045.0,101347.0,108645.0,134311.0,82979.0,123644.0,163698.0,83589.0
성북구,111710.0,126437.0,96983.0,110002.0,127637.0,92367.0,104950.0,126281.0,83619.0
성북동,107945.0,128561.0,87329.0,103315.0,125921.0,80708.0,100397.0,125671.0,75122.0
삼선동,113521.0,141186.0,85855.0,121047.0,150785.0,91308.0,113887.0,153681.0,74092.0
동선동,142904.0,149652.0,136156.0,132087.0,161971.0,102204.0,126550.0,157937.0,95164.0
돈암1동,43810.0,,43810.0,46270.0,,46270.0,46270.0,,46270.0
돈암2동,140423.0,,140423.0,107583.0,111282.0,103885.0,87819.0,111652.0,63986.0
안암동,94040.0,128338.0,59743.0,99820.0,136529.0,63111.0,101340.0,136271.0,66409.0
보문동,88708.0,109509.0,67907.0,96389.0,119686.0,73093.0,97666.0,115729.0,79602.0
정릉1동,106728.0,105868.0,107587.0,91520.0,90475.0,92565.0,90423.0,92889.0,87957.0
정릉2동,184827.0,114283.0,255370.0,153612.0,97733.0,209491.0,145868.0,105515.0,186221.0
정릉3동,99807.0,117549.0,82065.0,107105.0,107105.0,,113404.0,113404.0,
정릉4동,78793.0,103979.0,53607.0,87086.0,126154.0,48017.0,104882.0,127459.0,82305.0
길음1동,169583.0,211884.0,127283.0,163065.0,200730.0,125399.0,151524.0,203091.0,99956.0
길음2동,102642.0,95367.0,109917.0,112072.0,115458.0,108686.0,104945.0,115982.0,93908.0
종암동,89915.0,117490.0,62340.0,91865.0,121703.0,62028.0,79632.0,100495.0,58769.0
월곡1동,93034.0,122829.0,63240.0,119848.0,120592.0,119105.0,98448.0,117445.0,79450.0
월곡2동,85039.0,111694.0,58385.0,86175.0,120245.0,52106.0,88792.0,125783.0,51801.0
장위1동,78824.0,97881.0,59766.0,76848.0,75863.0,77833.0,79901.0,83763.0,76040.0
장위2동,148722.0,143913.0,153530.0,140928.0,108627.0,173229.0,136630.0,113880.0,159380.0
장위3동,113263.0,143239.0,83288.0,156439.0,213145.0,99733.0,158695.0,245063.0,72326.0
석관동,89137.0,105733.0,72542.0,84135.0,90705.0,77564.0,80590.0,86530.0,74650.0
강북구,90963.0,107986.0,73940.0,97359.0,108238.0,86481.0,100569.0,108479.0,92659.0
삼양동,81832.0,87457.0,76207.0,93059.0,88030.0,98087.0,94605.0,91254.0,97957.0
미아동,91645.0,105278.0,78011.0,91805.0,115125.0,68484.0,95103.0,113709.0,76497.0
송중동,113569.0,121859.0,105280.0,127106.0,120075.0,134138.0,129975.0,118373.0,141577.0
송천동,60785.0,83342.0,38228.0,65824.0,91162.0,40485.0,70312.0,98045.0,42579.0
삼각산동,132877.0,155093.0,110662.0,154875.0,155006.0,154745.0,168251.0,164226.0,172276.0
번1동,93936.0,112674.0,75197.0,86454.0,103957.0,68951.0,91829.0,105710.0,77949.0
번2동,64221.0,92016.0,36425.0,71061.0,99725.0,42396.0,78747.0,115099.0,42396.0
번3동,96970.0,149724.0,44217.0,77254.0,106474.0,48034.0,80090.0,110189.0,49990.0
수유1동,90945.0,120527.0,61363.0,94432.0,130792.0,58072.0,94072.0,128515.0,59629.0
수유2동,60328.0,80153.0,40504.0,62506.0,83788.0,41225.0,58677.0,78281.0,39073.0
수유3동,102036.0,126299.0,77773.0,107648.0,123149.0,92147.0,111953.0,123579.0,100327.0
우이동,93477.0,89414.0,97541.0,117234.0,89169.0,145299.0,122311.0,86351.0,158271.0
인수동,63323.0,72844.0,53801.0,67721.0,77470.0,57971.0,63188.0,76243.0,50133.0
도봉구,105693.0,121776.0,89610.0,98336.0,114592.0,82080.0,98219.0,115414.0,81023.0
창1동,106544.0,139297.0,73792.0,101795.0,129472.0,74117.0,97670.0,123558.0,71782.0
창2동,100986.0,125867.0,76105.0,100139.0,112629.0,87649.0,92735.0,105595.0,79874.0
창3동,68033.0,83276.0,52791.0,73578.0,89278.0,57878.0,75344.0,90233.0,60455.0
창4동,168965.0,237628.0,100302.0,155306.0,218548.0,92065.0,182755.0,265659.0,99851.0
창5동,146561.0,161422.0,131700.0,125635.0,142017.0,109253.0,124553.0,158256.0,90851.0
도봉1동,87184.0,100341.0,74027.0,90900.0,102666.0,79133.0,87198.0,96629.0,77767.0
도봉2동,85877.0,101367.0,70388.0,88645.0,105624.0,71666.0,83029.0,105468.0,60589.0
쌍문1동,84700.0,90913.0,78488.0,84203.0,70468.0,97938.0,88691.0,68573.0,108808.0
쌍문2동,97166.0,109481.0,84851.0,99267.0,112085.0,86449.0,95577.0,107396.0,83758.0
쌍문3동,105605.0,128310.0,82900.0,89948.0,109995.0,69900.0,87703.0,109401.0,66005.0
쌍문4동,88473.0,85475.0,91471.0,85668.0,104325.0,67012.0,93738.0,102682.0,84794.0
방학1동,114827.0,134391.0,95263.0,99183.0,119710.0,78656.0,101309.0,120016.0,82602.0
방학2동,86076.0,96180.0,75972.0,80131.0,97314.0,62948.0,75865.0,94961.0,56768.0
방학3동,126627.0,160247.0,93007.0,95263.0,118592.0,71934.0,127123.0,183181.0,71065.0
노원구,115201.0,142752.0,87650.0,113413.0,141069.0,85758.0,125841.0,165247.0,86434.0
월계1동,131244.0,140798.0,121690.0,137072.0,138876.0,135268.0,135545.0,137307.0,133783.0
월계2동,87938.0,130272.0,45604.0,98561.0,147890.0,49232.0,94910.0,141691.0,48129.0
월계3동,122351.0,169844.0,74858.0,116821.0,168083.0,65560.0,111141.0,164387.0,57895.0
공릉1동,91246.0,111637.0,70855.0,93536.0,108572.0,78499.0,97422.0,112788.0,82056.0
공릉2동,110499.0,146480.0,74517.0,104477.0,150331.0,58623.0,103777.0,148279.0,59276.0
하계1동,100168.0,119495.0,80841.0,92869.0,109366.0,76371.0,96071.0,111445.0,80698.0
하계2동,76227.0,,76227.0,59464.0,,59464.0,99659.0,130556.0,68762.0
중계본동,118114.0,156661.0,79567.0,110634.0,133039.0,88229.0,108048.0,121896.0,94200.0
중계1동,141379.0,175858.0,106901.0,145716.0,182285.0,109146.0,149778.0,185146.0,114411.0
중계4동,111126.0,151320.0,70933.0,99437.0,136800.0,62074.0,101887.0,140670.0,63104.0
중계2·3동,146056.0,205001.0,87112.0,136940.0,182491.0,91389.0,133196.0,168271.0,98121.0
상계1동,95010.0,124245.0,65775.0,100453.0,121658.0,79249.0,99634.0,121022.0,78246.0
상계2동,142886.0,157251.0,128520.0,148752.0,179038.0,118466.0,256896.0,396956.0,116836.0
상계3·4동,118803.0,108701.0,128906.0,125555.0,108266.0,142844.0,116174.0,112843.0,119505.0
상계5동,88744.0,112933.0,64555.0,83830.0,100856.0,66803.0,83641.0,98678.0,68604.0
상계6·7동,141868.0,203995.0,79741.0,139095.0,206316.0,71873.0,140280.0,205011.0,75549.0
상계8동,119416.0,150463.0,88369.0,121960.0,153355.0,90566.0,120175.0,152061.0,88289.0
상계9동,157867.0,206033.0,109700.0,134229.0,207726.0,60732.0,145140.0,225569.0,64712.0
상계10동,144222.0,224666.0,63778.0,139719.0,210994.0,68444.0,131559.0,192406.0,70712.0
은평구,100741.0,116360.0,85123.0,102171.0,118275.0,86068.0,102342.0,119952.0,84732.0
녹번동,94833.0,100425.0,89240.0,95820.0,108483.0,83157.0,95849.0,107596.0,84102.0
불광1동,109700.0,142201.0,77198.0,118045.0,140559.0,95530.0,119602.0,142709.0,96494.0
불광2동,101363.0,104315.0,98410.0,110740.0,119382.0,102099.0,114403.0,121905.0,106901.0
갈현1동,93943.0,117068.0,70819.0,95822.0,123725.0,67919.0,100897.0,131201.0,70592.0
갈현2동,110580.0,133770.0,87391.0,100082.0,125299.0,74865.0,98435.0,124256.0,72615.0
구산동,80501.0,101468.0,59534.0,104026.0,125149.0,82902.0,103817.0,130015.0,77619.0
대조동,109920.0,122133.0,97707.0,110249.0,119256.0,101242.0,110674.0,122944.0,98404.0
응암1동,97519.0,127320.0,67718.0,99349.0,118851.0,79846.0,100169.0,122574.0,77763.0
응암2동,113814.0,105190.0,122438.0,108257.0,110908.0,105606.0,116297.0,127882.0,104712.0
응암3동,81118.0,107447.0,54788.0,84346.0,116962.0,51730.0,83137.0,116662.0,49612.0
역촌동,88540.0,99302.0,77778.0,87164.0,102443.0,71885.0,89151.0,106875.0,71428.0
신사1동,108851.0,141060.0,76642.0,103488.0,136936.0,70040.0,103674.0,132459.0,74888.0
신사2동,91375.0,94915.0,87836.0,91311.0,88952.0,93670.0,99923.0,98232.0,101614.0
증산동,85559.0,91264.0,79853.0,89267.0,94835.0,83700.0,80778.0,82111.0,79445.0
수색동,99899.0,102623.0,97174.0,107192.0,108941.0,105444.0,102877.0,101868.0,103886.0
진관동,121905.0,135824.0,107986.0,124000.0,131006.0,116993.0,121001.0,128273.0,113728.0
서대문구,134820.0,140348.0,129292.0,127105.0,132129.0,122082.0,120123.0,127904.0,112341.0
천연동,111808.0,151558.0,72059.0,94064.0,118338.0,69790.0,88544.0,107298.0,69790.0
북아현동,113392.0,109049.0,117736.0,116879.0,129064.0,104695.0,105095.0,124833.0,85357.0
충현동,150277.0,153495.0,147059.0,141343.0,137901.0,144785.0,127345.0,139830.0,114861.0
신촌동,163720.0,196979.0,130461.0,169498.0,202587.0,136409.0,167190.0,195698.0,138682.0
연희동,121217.0,131373.0,111061.0,120163.0,124787.0,115538.0,113705.0,124213.0,103198.0
홍제1동,140097.0,177015.0,103180.0,102704.0,125250.0,80159.0,105147.0,125132.0,85161.0
홍제3동,78180.0,99322.0,57037.0,71501.0,92458.0,50544.0,71915.0,89788.0,54042.0
홍제2동,102353.0,74868.0,129838.0,87178.0,75604.0,98751.0,78103.0,89485.0,66721.0
홍은1동,127727.0,80486.0,174967.0,92777.0,78741.0,106813.0,83823.0,77599.0,90047.0
홍은2동,136161.0,110199.0,162124.0,132054.0,118323.0,145785.0,104939.0,110109.0,99769.0
남가좌1동,116899.0,165422.0,68376.0,110054.0,167877.0,52231.0,171347.0,171347.0,
남가좌2동,159053.0,177115.0,140991.0,124574.0,133449.0,115699.0,116166.0,122164.0,110167.0
북가좌1동,133907.0,163206.0,104608.0,190010.0,188188.0,191832.0,186170.0,158208.0,214132.0
북가좌2동,122643.0,96020.0,149265.0,107185.0,98826.0,115543.0,96783.0,103059.0,90506.0
마포구,144081.0,168276.0,119886.0,145170.0,169681.0,120658.0,145210.0,170141.0,120279.0
아현동,151362.0,186562.0,116162.0,166482.0,226338.0,106626.0,169110.0,230433.0,107788.0
공덕동,144970.0,161404.0,128535.0,148601.0,157824.0,139377.0,138664.0,152033.0,125294.0
도화동,146769.0,205025.0,88513.0,139961.0,196443.0,83478.0,140688.0,194779.0,86596.0
용강동,170977.0,217202.0,124751.0,165130.0,208410.0,121850.0,167378.0,213939.0,120816.0
대흥동,129549.0,176609.0,82489.0,128268.0,164923.0,91613.0,131267.0,170061.0,92473.0
염리동,129254.0,166861.0,91648.0,123594.0,150124.0,97063.0,135881.0,170372.0,101391.0
신수동,133235.0,106965.0,159505.0,129651.0,110970.0,148331.0,127819.0,107988.0,147650.0
서강동,144470.0,165851.0,123090.0,140305.0,165011.0,115599.0,142219.0,167894.0,116543.0
서교동,158666.0,182271.0,135060.0,161695.0,186478.0,136912.0,160023.0,183919.0,136127.0
합정동,135133.0,180167.0,90099.0,133188.0,173258.0,93119.0,134538.0,170138.0,98939.0
망원1동,144848.0,182919.0,106777.0,137712.0,168112.0,107312.0,138265.0,174153.0,102376.0
망원2동,118904.0,169377.0,68432.0,114603.0,165497.0,63710.0,105495.0,151034.0,59955.0
연남동,136184.0,145950.0,126418.0,135277.0,145909.0,124645.0,142213.0,160652.0,123774.0
성산1동,112803.0,97998.0,127609.0,121929.0,115355.0,128504.0,124241.0,120808.0,127674.0
성산2동,104027.0,141739.0,66315.0,105692.0,133410.0,77974.0,97151.0,119491.0,74811.0
상암동,156751.0,175851.0,137651.0,176250.0,200631.0,151869.0,175805.0,201450.0,150160.0
양천구,108209.0,129875.0,86542.0,109589.0,133197.0,85982.0,110045.0,133152.0,86938.0
목1동,134545.0,187190.0,81899.0,139471.0,199392.0,79549.0,137432.0,187471.0,87394.0
목2동,108785.0,120757.0,96812.0,131953.0,137226.0,126680.0,127676.0,141303.0,114050.0
목3동,123524.0,127761.0,119287.0,104614.0,122399.0,86829.0,114721.0,125772.0,103671.0
목4동,96195.0,114756.0,77634.0,102658.0,132195.0,73122.0,102712.0,130527.0,74897.0
목5동,160888.0,232079.0,89696.0,151783.0,216206.0,87359.0,151749.0,213990.0,89509.0
신월1동,104983.0,118155.0,91812.0,101178.0,122468.0,79888.0,93756.0,115182.0,72330.0
신월2동,74753.0,81801.0,67704.0,69422.0,78482.0,60363.0,81759.0,100819.0,62700.0
신월3동,51250.0,67950.0,34549.0,80468.0,66532.0,94405.0,83773.0,75031.0,92516.0
신월4동,94996.0,102998.0,86995.0,95071.0,101666.0,88476.0,88529.0,102917.0,74141.0
신월5동,77253.0,83788.0,70719.0,67604.0,85111.0,50097.0,69302.0,85128.0,53477.0
신월6동,103902.0,116549.0,91255.0,115240.0,117137.0,113344.0,107870.0,110669.0,105071.0
신월7동,62397.0,83601.0,41194.0,69719.0,105183.0,34256.0,80508.0,126933.0,34083.0
신정1동,92673.0,122247.0,63100.0,100267.0,120732.0,79802.0,101479.0,121975.0,80984.0
신정2동,99056.0,106873.0,91238.0,92829.0,96931.0,88727.0,79370.0,99362.0,59378.0
신정3동,120136.0,157397.0,82874.0,116639.0,148046.0,85232.0,122765.0,153402.0,92128.0
신정4동,119026.0,134888.0,103164.0,125043.0,144257.0,105829.0,119716.0,128322.0,111111.0
신정6동,129746.0,170394.0,89097.0,142740.0,190644.0,94837.0,154402.0,210612.0,98193.0
신정7동,111886.0,125891.0,97881.0,110285.0,126711.0,93859.0,107827.0,128772.0,86882.0
강서구,129606.0,155766.0,103446.0,130326.0,154714.0,105939.0,130283.0,154107.0,106459.0
염창동,115769.0,159916.0,71622.0,113922.0,155522.0,72322.0,112955.0,152329.0,73582.0
등촌1동,135963.0,157493.0,114432.0,139953.0,149941.0,129966.0,139157.0,136205.0,142110.0
등촌2동,110776.0,143831.0,77720.0,104544.0,146617.0,62471.0,111950.0,125553.0,98346.0
등촌3동,120427.0,154571.0,86282.0,131762.0,172011.0,91513.0,133433.0,174209.0,92658.0
화곡1동,123619.0,140243.0,106995.0,109952.0,134593.0,85311.0,116131.0,143211.0,89051.0
화곡2동,110347.0,94258.0,126435.0,76298.0,90322.0,62275.0,75985.0,94822.0,57148.0
화곡3동,110750.0,131020.0,90480.0,115920.0,131739.0,100102.0,117915.0,127933.0,107898.0
화곡4동,93620.0,122177.0,65064.0,124955.0,125661.0,124249.0,139478.0,130411.0,148546.0
화곡본동,113442.0,129444.0,97439.0,139415.0,134207.0,144623.0,129780.0,120857.0,138704.0
화곡6동,116542.0,149551.0,83532.0,101776.0,134317.0,69235.0,101171.0,143373.0,58970.0
화곡8동,142343.0,136722.0,147964.0,144446.0,136259.0,152633.0,154771.0,160706.0,148837.0
가양1동,174502.0,234594.0,114410.0,178256.0,244388.0,112124.0,179626.0,246762.0,112490.0
가양2동,95958.0,,95958.0,70487.0,,70487.0,60731.0,,60731.0
가양3동,126492.0,,126492.0,118624.0,,118624.0,129337.0,,129337.0
발산1동,141248.0,179739.0,102756.0,141808.0,172289.0,111326.0,138185.0,167962.0,108408.0
우장산동,106549.0,107100.0,105997.0,107345.0,116573.0,98116.0,116487.0,121673.0,111301.0
공항동,112262.0,124053.0,100471.0,98717.0,104486.0,92948.0,89867.0,104320.0,75415.0
방화1동,122926.0,137858.0,107994.0,138380.0,158354.0,118406.0,145636.0,167536.0,123737.0
방화2동,93920.0,97899.0,89942.0,83788.0,86859.0,80718.0,74332.0,81855.0,66810.0
방화3동,130222.0,169680.0,90764.0,126679.0,157409.0,95950.0,111442.0,125471.0,97413.0
구로구,130869.0,149241.0,112497.0,134996.0,158658.0,111335.0,143653.0,171356.0,115949.0
