행정구역,2025_1Q_전체,2025_1Q_1층,2025_1Q_1층외,2025_2Q_전체,2025_2Q_1층,2025_2Q_1층외,2025_3Q_전체,2025_3Q_1층,2025_3Q_1층외
일원1동,81564.0,85112.0,78015.0,107672.0,103039.0,112305.0,103422.0,105709.0,101135.0
일원2동,181043.0,,181043.0,164013.0,,164013.0,166460.0,,166460.0
수서동,161392.0,,161392.0,213106.0,279708.0,146504.0,193257.0,242295.0,144220.0
송파구,131608.0,153020.0,110197.0,134775.0,159608.0,109942.0,135197.0,163496.0,106897.0
풍납1동,139964.0,139964.0,,98622.0,149677.0,47567.0,95398.0,144210.0,46587.0
풍납2동,68206.0,90251.0,46162.0,87960.0,102104.0,73816.0,96521.0,100360.0,92683.0
거여1동,89004.0,117519.0,60488.0,82188.0,102882.0,61495.0,85304.0,105171.0,65437.0
거여2동,104677.0,159276.0,50079.0,122793.0,164720.0,80867.0,117213.0,154189.0,80236.0
마천1동,85734.0,121546.0,49921.0,86135.0,126884.0,45386.0,94194.0,135041.0,53347.0
마천2동,88458.0,95960.0,80956.0,102462.0,121973.0,82951.0,89450.0,114125.0,64776.0
방이1동,131146.0,120465.0,141827.0,117383.0,139201.0,95564.0,117594.0,146917.0,88272.0
방이2동,152667.0,195704.0,109631.0,155831.0,190764.0,120898.0,156509.0,197202.0,115817.0
오륜동,157274.0,,157274.0,191006.0,220732.0,161280.0,209809.0,256491.0,163127.0
오금동,96640.0,96062.0,97218.0,97300.0,102869.0,91730.0,87077.0,105463.0,68690.0
송파1동,117670.0,150016.0,85324.0,120707.0,148923.0,92491.0,123848.0,157753.0,89944.0
송파2동,105283.0,120173.0,90393.0,99227.0,133431.0,65023.0,101954.0,139875.0,64033.0
석촌동,133202.0,169401.0,97003.0,126873.0,161992.0,91755.0,132526.0,168731.0,96320.0
삼전동,134342.0,172181.0,96502.0,143109.0,167386.0,118831.0,141061.0,164656.0,117465.0
가락본동,110615.0,116687.0,104543.0,110660.0,123480.0,97841.0,111421.0,139276.0,83566.0
가락1동,142856.0,107415.0,178297.0,145308.0,104966.0,185650.0,142894.0,83862.0,201927.0
가락2동,100139.0,145247.0,55031.0,101431.0,134616.0,68246.0,106284.0,138785.0,73782.0
문정1동,86195.0,110087.0,62302.0,83323.0,105234.0,61412.0,87964.0,112012.0,63917.0
문정2동,160396.0,196509.0,124284.0,156271.0,192648.0,119894.0,154973.0,195208.0,114737.0
장지동,92753.0,108982.0,76525.0,100416.0,122185.0,78647.0,107653.0,130802.0,84504.0
위례동,149796.0,207964.0,91628.0,149417.0,196674.0,102161.0,156189.0,210001.0,102377.0
잠실본동,130074.0,163265.0,96883.0,131605.0,164940.0,98270.0,136153.0,173059.0,99246.0
잠실2동,351657.0,491460.0,211854.0,347434.0,479792.0,215077.0,326427.0,436296.0,216558.0
잠실3동,260535.0,369288.0,151781.0,257680.0,353515.0,161845.0,250947.0,334531.0,167363.0
잠실4동,287953.0,401960.0,173946.0,402260.0,608856.0,195664.0,404752.0,612697.0,196806.0
잠실6동,167433.0,225433.0,109434.0,172063.0,218693.0,125432.0,174231.0,225845.0,122616.0
잠실7동,88111.0,128749.0,47473.0,123784.0,190636.0,56932.0,112310.0,176392.0,48228.0
강동구,127842.0,149321.0,106363.0,152759.0,175386.0,130131.0,152915.0,172829.0,133000.0
강일동,172081.0,218264.0,125898.0,200044.0,241006.0,159082.0,202786.0,254259.0,151313.0
상일동,153447.0,163367.0,143526.0,154709.0,195383.0,114035.0,154307.0,189710.0,118904.0
명일1동,137355.0,176560.0,98151.0,163610.0,192096.0,135124.0,168948.0,189417.0,148478.0
명일2동,131734.0,176290.0,87178.0,178503.0,237661.0,119345.0,154859.0,198132.0,111585.0
고덕1동,169454.0,241743.0,97165.0,151323.0,215387.0,87259.0,141397.0,188748.0,94045.0
고덕2동,167238.0,187198.0,147278.0,193122.0,205772.0,180473.0,163080.0,174602.0,151557.0
암사1동,113142.0,137865.0,88420.0,157399.0,185798.0,129000.0,152797.0,176995.0,128599.0
암사2동,135992.0,163501.0,108483.0,174806.0,208718.0,140893.0,178627.0,186971.0,170282.0
암사3동,145440.0,170938.0,119942.0,157017.0,176247.0,137786.0,212058.0,241380.0,182735.0
천호1동,101260.0,97679.0,104841.0,148879.0,135407.0,162351.0,147812.0,134169.0,161454.0
천호2동,133497.0,142142.0,124852.0,150626.0,169723.0,131529.0,144369.0,165573.0,123166.0
천호3동,138947.0,136922.0,140973.0,152548.0,141854.0,163242.0,157702.0,159103.0,156302.0
성내1동,106984.0,124186.0,89781.0,124459.0,154967.0,93950.0,121397.0,148108.0,94687.0
성내2동,125080.0,147047.0,103112.0,151056.0,188385.0,113727.0,152303.0,174932.0,129675.0
성내3동,102762.0,116678.0,88846.0,125501.0,138210.0,112792.0,120986.0,138983.0,102989.0
길동,129988.0,163768.0,96207.0,152031.0,193415.0,110647.0,151394.0,183785.0,119003.0
둔촌1동,,,,,,,485555.0,502864.0,468246.0
둔촌2동,103984.0,151361.0,56607.0,119723.0,143899.0,95548.0,119011.0,145339.0,92683.0
