연도,분기,구이름,행정동_코드,행정동_코드_명,소비점수,생산점수,인구점수,지역경제활력점수,지역경제활력점수_T
2020,1,성동구,11200535,왕십리도선동,-0.18428821401862525,0.2322228990954478,0.058864590703903485,0.035599758593575344,50.355997585935754
2020,1,성동구,11200540,마장동,-0.24057669521680874,-0.26714389049357384,0.035150585350292016,-0.15752333345336353,48.424766665466365
2020,1,성동구,11200550,사근동,-0.19184193131341654,0.04089663527014605,-0.6891693934755495,-0.28003822983960663,47.199617701603934
2020,1,성동구,11200560,행당1동,-0.15725032810934916,-0.2953947023317436,-0.368508269843741,-0.27371776676161125,47.26282233238389
2020,1,성동구,11200570,행당2동,-0.31982897749909256,-0.6134620090070234,-0.22868655594913304,-0.387325847485083,46.12674152514917
2020,1,성동구,11200580,응봉동,-0.39483477837021524,-0.8551478071573616,-0.6246004799268404,-0.6248610218181391,43.75138978181861
2020,1,성동구,11200590,금호1가동,-0.35660685454625496,-0.5535147876448664,-0.5586727623216287,-0.4895981348375833,45.104018651624166
2020,1,성동구,11200615,금호23가동,-0.2945841231820403,-0.4020619667098864,0.037567914790644696,-0.21969272503376067,47.80307274966239
2020,1,성동구,11200620,금호4가동,-0.33828876642501055,-0.6908326695313293,-0.6950326546195456,-0.5747180301919618,44.25281969808038
2020,1,성동구,11200645,옥수동,-0.3014117113774079,-0.023939576271015766,-0.23227749534911935,-0.185876260999181,48.14123739000819
2020,1,성동구,11200650,성수1가1동,-0.2696654664448069,0.18079456292055415,-0.6273349243302216,-0.23873527595149147,47.61264724048509
2020,1,성동구,11200660,성수1가2동,-0.10583158546736234,0.4629932345801437,-0.3142334699782219,0.014309393044853161,50.14309393044853
2020,1,성동구,11200670,성수2가1동,-0.04439041005728668,0.34249820480932325,-0.25575240848855385,0.014118462087827577,50.14118462087828
2020,1,성동구,11200690,성수2가3동,0.22836414540474687,0.9977762824485978,-0.2119524918339145,0.33806264533981006,53.3806264533981
2020,1,성동구,11200720,송정동,-0.3729102195875207,-0.5190549679211952,-0.8127556488451027,-0.5682402787846063,44.317597212153935
2020,1,성동구,11200790,용답동,-0.17903783596093373,-0.32411973477520467,-0.7617932488405779,-0.42165027319223874,45.78349726807761
2020,1,광진구,11215710,화양동,0.15084975020582353,0.8408981607854615,0.2233492693633917,0.4050323934515589,54.05032393451559
2020,1,광진구,11215730,군자동,-0.10525383977708005,-0.41429247801661523,-0.2799691232430937,-0.266505147012263,47.33494852987737
2020,1,광진구,11215740,중곡1동,-0.1222955089680132,0.007689670393873305,-0.4404556980299879,-0.18502051220137594,48.14979487798624
2020,1,광진구,11215750,중곡2동,-0.1607590536651085,-0.12304230987103638,-0.1782434609575032,-0.1540149414978827,48.45985058502117
2020,1,광진구,11215760,중곡3동,-0.2983401422008754,-0.03860943951447312,-0.37691020074311815,-0.2379532608194889,47.620467391805114
2020,1,광진구,11215770,중곡4동,-0.20387294449111845,-0.06551386148981243,0.3591243077857542,0.029912500601607772,50.29912500601608
2020,1,광진구,11215780,능동,-0.264827638002774,-0.3498340769500154,-0.873516497054131,-0.4960594040023068,45.03940595997693
2020,1,광진구,11215810,광장동,-0.2338577060224198,-0.33312949498232797,0.49778689475182564,-0.023066768750974038,49.769332312490256
2020,1,광진구,11215820,자양1동,-0.1849897078324467,-0.03277465160468216,0.36142183156099006,0.04788582404128707,50.47885824041287
2020,1,광진구,11215830,자양2동,-0.3023020810244955,-0.45145951504647625,-0.0324848827412243,-0.2620821596040654,47.379178403959344
2020,1,광진구,11215840,자양3동,-0.11520171542337232,0.1100706129002314,0.3172276654214546,0.10403218763277122,51.04032187632771
2020,1,광진구,11215847,자양4동,-0.13232184967776045,0.06842037362257429,-0.044272398386323596,-0.036057958147169916,49.6394204185283
2020,1,광진구,11215850,구의1동,-0.08280017801484271,0.06927495557884239,-0.005301698100840062,-0.006275640178946795,49.93724359821053
2020,1,광진구,11215860,구의2동,-0.2541582241360419,-0.2994499211457765,0.21560952061267735,-0.11266620822304703,48.87333791776953
2020,1,광진구,11215870,구의3동,0.5525260420370308,0.261906103180656,0.3613525370438269,0.39192822742050454,53.919282274205045
2020,1,동대문구,11230536,용신동,0.16595316245891,0.5710461907627953,1.3434453663326122,0.6934815731847724,56.93481573184772
2020,1,동대문구,11230545,제기동,1.8640047504925499,0.24666675613223607,0.6305142119759428,0.9137285728669097,59.1372857286691
2020,1,동대문구,11230560,전농1동,-0.2173461435433801,0.25105965934402424,0.7789051802753141,0.2708728986919861,52.70872898691986
2020,1,동대문구,11230570,전농2동,-0.3227525309356779,-0.2872300443193234,-0.5698423159563167,-0.393274963737106,46.06725036262894
2020,1,동대문구,11230600,답십리1동,-0.25156952134441063,-0.010504649990103735,0.2696777838937339,0.002534537519739847,50.025345375197396
2020,1,동대문구,11230610,답십리2동,-0.2477274138142782,-0.24889188701206363,0.39230692262396866,-0.0347707927341244,49.65229207265875
2020,1,동대문구,11230650,장안1동,0.3121835157731936,0.7690917666322893,0.9926879857238933,0.6913210893764586,56.913210893764585
2020,1,동대문구,11230660,장안2동,0.10856246449704371,0.46046313158285207,0.4203711653682643,0.32979892048272,53.2979892048272
2020,1,동대문구,11230705,청량리동,-0.18634893792630092,-0.10706363686688719,0.008299489284293896,-0.0950376951696314,49.04962304830369
2020,1,동대문구,11230710,회기동,-0.21686484706621098,-0.07284960210639713,-0.6654806005524159,-0.3183983499083413,46.81601650091659
2020,1,동대문구,11230720,휘경1동,-0.28071159548370794,-0.7296864418927184,-0.5038439001317965,-0.504747312502741,44.95252687497259
2020,1,동대문구,11230730,휘경2동,-0.3223889897918938,-0.0918641666686278,-0.13304097400477252,-0.1824313768217647,48.17568623178235
2020,1,동대문구,11230740,이문1동,-0.2516578842391765,-0.3783508981877343,0.07236193027338463,-0.18588228405117538,48.141177159488244
2020,1,동대문구,11230750,이문2동,-0.3570695594462757,-0.2605210012695101,-0.3087690687418691,-0.30878654315255166,46.912134568474485
2020,1,중랑구,11260520,면목2동,-0.2845594042734305,-0.04268165313014929,0.09535513132790115,-0.07729530869189288,49.22704691308107
2020,1,중랑구,11260540,면목4동,-0.33915093100850485,-0.4217418629887262,-0.21686144602324253,-0.3259180800068245,46.74081919993176
2020,1,중랑구,11260550,면목5동,-0.3393848027307233,-0.33940706477053806,-0.9654685864295086,-0.5480868179769233,44.51913182023077
2020,1,중랑구,11260565,면목본동,-0.09986532708607478,0.10906146175530033,0.8774579691481055,0.29555136793911035,52.9555136793911
2020,1,중랑구,11260570,면목7동,-0.1609115479436687,-0.1078753278255787,0.05556044507017464,-0.07107547689969092,49.28924523100309
2020,1,중랑구,11260575,면목38동,-0.20860284307182458,0.0865904158003304,0.13453407073307813,0.004173881153861317,50.041738811538615
2020,1,중랑구,11260580,상봉1동,-0.07363412796792065,0.2248172165666427,-0.01872996098175052,0.0441510425389905,50.44151042538991
2020,1,중랑구,11260590,상봉2동,-0.007186061146697821,0.3014567625247532,-0.005245811966756765,0.09634162980376619,50.963416298037664
2020,1,중랑구,11260600,중화1동,-0.3214669958311162,-0.4751389068615561,-0.1859612196952046,-0.3275223741292923,46.724776258707074
2020,1,중랑구,11260610,중화2동,-0.1679166829677898,-0.1451614415473775,0.4029213247342343,0.029947733406355665,50.29947733406355
2020,1,중랑구,11260620,묵1동,-0.2100572352923709,-0.44910791126934085,0.5438543297156283,-0.03843693894869449,49.61563061051306
2020,1,중랑구,11260630,묵2동,-0.24827016347016104,-0.7500068118717174,-0.2083360310469831,-0.40220433546295387,45.97795664537046
2020,1,중랑구,11260655,망우본동,-0.06001056644866749,0.054374569087861736,0.5914086528631466,0.1952575518341136,51.952575518341135
2020,1,중랑구,11260660,망우3동,-0.32771218263779756,-0.42823793518997255,-0.40928526766658146,-0.38841179516478386,46.11588204835216
2020,1,중랑구,11260680,신내1동,-0.03336164805841856,-0.028341507219813444,0.49657650611397636,0.14495778361191478,51.44957783611915
2020,1,중랑구,11260690,신내2동,-0.24244690289195045,-0.44087099844848593,-0.5814319094389645,-0.4215832702598003,45.784167297402
2020,1,성북구,11290525,성북동,-0.2873128302205806,-0.606809401452674,-0.25822240056785234,-0.38411487741370237,46.158851225862975
2020,1,성북구,11290555,삼선동,-0.11487024324105294,-0.2470526637525864,0.5049957132062811,0.04769093540421393,50.47690935404214
2020,1,성북구,11290575,동선동,-0.05055953692098585,0.31606697160449115,-0.05231224473851213,0.07106506331499772,50.710650633149974
2020,1,성북구,11290580,돈암1동,-0.36934664632868647,-0.8300607596707197,-0.638697168020108,-0.6127015246731714,43.872984753268284
2020,1,성북구,11290590,돈암2동,-0.3729504202594982,-0.0972092342772694,-0.3556115460955341,-0.2752570668774339,47.24742933122566
2020,1,성북구,11290600,안암동,-0.19953369651487832,-0.20755864932653859,-0.7233790166310922,-0.3768237874908364,46.231762125091635
2020,1,성북구,11290610,보문동,-0.31029310849724556,-0.6588659588577395,-0.2904392146723133,-0.41986609400909947,45.801339059909004
2020,1,성북구,11290620,정릉1동,-0.3420914780161386,0.08891554847305032,-0.34359230002456526,-0.19892274318921785,48.010772568107825
2020,1,성북구,11290630,정릉2동,-0.32872734766729794,-0.2314238237663524,-0.06986005881221226,-0.21000374341528752,47.899962565847126
2020,1,성북구,11290640,정릉3동,-0.35657560683131284,-0.3162435210880414,-0.7100848274880506,-0.46096798513580167,45.39032014864198
2020,1,성북구,11290650,정릉4동,-0.2764069337626808,-0.28103571199455163,-0.2205102615787046,-0.25931763577864564,47.406823642213546
2020,1,성북구,11290660,길음1동,-0.32632593960672895,-0.20564451018768473,0.5553835697722094,0.0078043733259319055,50.07804373325932
2020,1,성북구,11290685,길음2동,-0.26835826749903474,0.6751203440183228,-0.45255339954463164,-0.015263774341781203,49.84736225658219
2020,1,성북구,11290705,종암동,-0.1900010546559796,0.18975715306944674,1.3339933799094998,0.44458315944098903,54.44583159440989
2020,1,성북구,11290715,월곡1동,-0.3150606716142015,-0.21130091397359282,0.22097105825768715,-0.10179684244336906,48.98203157556631
2020,1,성북구,11290725,월곡2동,-0.24289108466007608,-0.40967701862193745,-0.07669003255785388,-0.2430860452799558,47.56913954720044
2020,1,성북구,11290760,장위1동,-0.34882160434208287,-0.34589805136714724,-0.1047338937396265,-0.2664845164829522,47.33515483517048
2020,1,성북구,11290770,장위2동,-0.32970293865097705,-0.24206089677678486,-0.42592730437739573,-0.33256371326838585,46.67436286731614
2020,1,성북구,11290780,장위3동,-0.3605209220747847,-0.5493311274736045,-0.7760361938188515,-0.5619627477890802,44.3803725221092
2020,1,성북구,11290810,석관동,-0.19062248678677587,-0.045424246393837485,0.8315723984192362,0.198508555079541,51.98508555079541
2020,1,강북구,11305534,삼양동,-0.2972863050037955,-0.9204029856417231,0.6364278161012055,-0.19375382484810436,48.06246175151896
2020,1,강북구,11305535,미아동,-0.16523415575502065,-0.036448129058226676,0.14748597937894486,-0.018065435144767484,49.81934564855233
2020,1,강북구,11305545,송중동,0.07345951501267539,1.0456172698968749,0.9036043374800116,0.6742270407965206,56.74227040796521
2020,1,강북구,11305555,송천동,-0.16939755317972435,0.19797360347373325,0.9132015315565853,0.3139258606168647,53.139258606168646
2020,1,강북구,11305575,삼각산동,-0.33203108076747995,-0.3567696950502568,-0.023513519872446542,-0.23743809856339446,47.62561901436605
2020,1,강북구,11305595,번1동,-0.009116320938918974,0.0006274605616157549,0.04218166909784312,0.011230936240179968,50.1123093624018
2020,1,강북구,11305603,번2동,-0.3664122586582309,-0.7392322810134923,-0.5871252858069824,-0.5642566084929018,44.357433915070985
2020,1,강북구,11305608,번3동,-0.31881136339309407,-0.5783280727116805,-0.497937187138031,-0.4650255410809352,45.34974458919065
2020,1,강북구,11305615,수유1동,-0.18682769824478007,-0.4240582059046371,-0.010788437449297602,-0.20722478053290494,47.92775219467095
2020,1,강북구,11305625,수유2동,-0.2763996839659407,-0.35670090785674696,-0.018466430767521764,-0.21718900753006984,47.828109924699305
2020,1,강북구,11305635,수유3동,0.030882794746505654,0.5220166235215216,0.54368361236559,0.3655276768778724,53.65527676877873
2020,1,강북구,11305645,우이동,-0.2933764371342949,-0.6957368048867646,-0.33590505277409766,-0.4416727649317191,45.58327235068281
2020,1,강북구,11305660,인수동,-0.2974248238938684,-0.2768522834587903,0.646044588921672,0.023922493856337785,50.239224938563375
2020,1,도봉구,11320511,창1동,-0.2265212924464553,0.19149533751985934,-0.10179096513014414,-0.045605640018913374,49.543943599810866
2020,1,도봉구,11320512,창2동,-0.286289433732924,-0.5058042062753051,0.5208753530234216,-0.09040609566160247,49.09593904338398
2020,1,도봉구,11320513,창3동,-0.32435680643546955,-0.5970029803670164,-0.4795993750094307,-0.46698638727063885,45.33013612729361
2020,1,도봉구,11320514,창4동,-0.247324379896467,-0.08500207809355183,-0.18299012259355454,-0.17177219352785777,48.282278064721424
2020,1,도봉구,11320515,창5동,-0.12441256797449864,-0.20007203877171675,-0.025483455395330378,-0.11665602071384858,48.83343979286151
2020,1,도봉구,11320521,도봉1동,-0.1476997577480555,-0.31236206406425554,-0.3770550541395861,-0.2790389586506324,47.20961041349368
2020,1,도봉구,11320522,도봉2동,-0.3274693010741395,-0.47741235877989036,-0.28413437005344955,-0.3630053433024931,46.36994656697507
2020,1,도봉구,11320660,쌍문1동,-0.3311682540581956,-0.286433035266061,-0.19158089879398088,-0.2697273960394125,47.30272603960587
2020,1,도봉구,11320670,쌍문2동,-0.22969100273183674,-0.5158788409051521,-0.2864259101031241,-0.3439985845800377,46.56001415419962
2020,1,도봉구,11320680,쌍문3동,-0.26552239583134646,-0.37472944476155695,-0.378189933131289,-0.33948059124139746,46.60519408758603
2020,1,도봉구,11320681,쌍문4동,-0.3349452234753764,-0.47120449926840013,-0.5529676479087833,-0.4530391235508533,45.46960876449147
2020,1,도봉구,11320690,방학1동,-0.10074938471806863,0.3974234839390915,0.32767587493125844,0.20811665805076043,52.081166580507606
2020,1,도봉구,11320700,방학2동,-0.2144401949165757,-0.5993582833945773,-0.4390394976818602,-0.4176126586643378,45.82387341335662
2020,1,도봉구,11320710,방학3동,-0.3264123207860877,-0.6379308948352871,-0.09780137144792822,-0.35404819568976764,46.45951804310232
2020,1,노원구,11350560,월계1동,-0.25893561317390307,-0.2872992947838346,-0.07133793627549863,-0.2058576147444121,47.94142385255588
2020,1,노원구,11350570,월계2동,-0.36669275433163806,-0.18403105053290622,-0.2288200834706582,-0.25984796277840083,47.40152037221599
2020,1,노원구,11350580,월계3동,-0.3426826079375767,-0.6837053717559876,-0.1347766007524064,-0.3870548601486569,46.12945139851343
2020,1,노원구,11350595,공릉1동,-0.05617063010016091,0.5003109099127414,1.1109072896297982,0.5183491898141263,55.18349189814126
2020,1,노원구,11350600,공릉2동,-0.18425643177015452,0.09371956320088497,0.7463707448422668,0.21861129209099908,52.18611292090999
2020,1,노원구,11350611,하계1동,-0.014232354221020073,-0.2355091012977456,-0.08779245055551216,-0.11251130202475927,48.874886979752404
2020,1,노원구,11350612,하계2동,-0.3755132762557479,-0.6341063158080047,-0.4646836793804349,-0.4914344238147292,45.085655761852706
2020,1,노원구,11350619,중계본동,-0.16694605050562222,-0.24810482243432097,-0.020058842665880334,-0.14503657186860783,48.54963428131392
2020,1,노원구,11350621,중계1동,-0.31679463836899957,-0.5073886280810378,-0.11571543685065167,-0.3132995677668963,46.867004322331034
2020,1,노원구,11350624,중계4동,-0.2260916941424489,-0.24274807726417377,-0.39508562966971345,-0.2879751336921121,47.12024866307888
2020,1,노원구,11350625,중계23동,0.4707870874893987,-0.10732618499621087,0.33364678486690513,0.232369229120031,52.32369229120031
2020,1,노원구,11350630,상계1동,-0.14570507391919368,0.03379315243002392,0.8346990868558349,0.24092905512222174,52.40929055122222
2020,1,노원구,11350640,상계2동,0.17823966355187515,0.7764162929583699,0.4958609343653797,0.48350563029187493,54.83505630291875
2020,1,노원구,11350665,상계34동,-0.3339905857288021,-0.3828771079723338,0.43964789771482166,-0.09240659866210475,49.075934013378955
2020,1,노원구,11350670,상계5동,-0.28532765555223966,0.0915598707343505,0.21675749722078272,0.007663237467631191,50.076632374676315
2020,1,노원구,11350695,상계67동,0.09699226723964537,0.011318407224628235,0.38994907541043716,0.16608658329157025,51.660865832915704
2020,1,노원구,11350700,상계8동,-0.3265591317184519,-0.33940706477053806,-0.5873853860206973,-0.4177838608365625,45.822161391634374
2020,1,노원구,11350710,상계9동,-0.3130148269774261,-0.34276412044217874,-0.5954905057480343,-0.4170898177225464,45.82910182277453
2020,1,노원구,11350720,상계10동,-0.383057090635633,-1.2250788368438958,-0.704708099171584,-0.7709480088837042,42.29051991116296
2020,1,은평구,11380510,녹번동,-0.2295637914173739,-0.09934430526460121,0.5884068084124816,0.0864995705768355,50.86499570576836
2020,1,은평구,11380520,불광1동,-0.141390247411139,0.7214186424809399,0.696418853987221,0.4254824163523406,54.25482416352341
2020,1,은평구,11380530,불광2동,-0.23662494258150912,-0.2552321202096626,0.18899984612424162,-0.10095240555564337,48.99047594444357
2020,1,은평구,11380551,갈현1동,-0.15026480553132648,-0.09627592555371804,0.28221916834747857,0.011892812420811342,50.11892812420811
2020,1,은평구,11380552,갈현2동,-0.08450196902747642,0.2000514448310409,0.25721376150105807,0.12425441243487419,51.24254412434874
2020,1,은평구,11380560,구산동,-0.31186165725043913,0.20528795859053953,0.24068283690499537,0.04470304608169859,50.44703046081698
2020,1,은평구,11380570,대조동,-0.03691134363799489,0.7060723497695965,0.47075720501656804,0.37997273704938994,53.7997273704939
2020,1,은평구,11380580,응암1동,-0.1574501587352582,-0.08128964052835724,0.030840848670502685,-0.06929965019770425,49.30700349802296
2020,1,은평구,11380590,응암2동,-0.34317592159461247,0.10664072751167364,-0.3952538019823241,-0.21059633202175432,47.89403667978246
2020,1,은평구,11380600,응암3동,-0.12287206558181266,0.13005224905554566,0.2270445361409453,0.0780749065382261,50.78074906538226
2020,1,은평구,11380625,역촌동,-0.15834432450527736,0.3661626830834732,1.5505994784306998,0.5861392790029653,55.861392790029655
2020,1,은평구,11380631,신사1동,-0.26303531948605385,0.014666329866478423,0.15590042518630226,-0.030822854811091056,49.69177145188909
2020,1,은평구,11380632,신사2동,-0.3443933648771965,-0.7867681775095966,-0.3348496244961952,-0.48867038896099607,45.11329611039004
2020,1,은평구,11380640,증산동,-0.32141701475785844,-0.815161874630224,-0.6261815293671752,-0.5875868062517525,44.124131937482474
2020,1,은평구,11380650,수색동,-0.38106524109128137,-0.7977067587610028,-1.0858333363263617,-0.7548684453928821,42.45131554607118
2020,1,은평구,11380690,진관동,-0.24585389087980714,0.29840711214445265,1.2309821428197918,0.4278451213614791,54.278451213614794
2020,1,서대문구,11410520,천연동,-0.3135176332542599,-0.3917674433127915,-0.4117890965659497,-0.3723580577110004,46.276419422889994
2020,1,서대문구,11410555,북아현동,-0.32434879586792364,-0.40716714640571333,0.6926334167913288,-0.012960841827436065,49.87039158172564
2020,1,서대문구,11410565,충현동,-0.22331877407441947,-0.0957788067517175,0.18759969944285845,-0.04383262712775951,49.561673728722404
2020,1,서대문구,11410585,신촌동,0.38699124306435867,1.2232175083897652,0.18050550945357435,0.5969047536358995,55.96904753635899
2020,1,서대문구,11410615,연희동,0.22935225754572253,-0.02423183494297217,0.9242401929230323,0.37645353850859425,53.76453538508594
2020,1,서대문구,11410620,홍제1동,-0.3048352838361284,-0.3445073904972285,-0.021944355361846152,-0.22376234323173436,47.76237656768266
2020,1,서대문구,11410640,홍제3동,-0.18439459835012795,-0.3868131335552019,-0.4996094609971626,-0.35693906430083083,46.430609356991695
2020,1,서대문구,11410655,홍제2동,-0.35748989474395665,-0.8328964183341387,-0.760173400067243,-0.6501865710484461,43.49813428951554
2020,1,서대문구,11410660,홍은1동,-0.31892693200730254,-0.48167602043516616,-0.30892881620419804,-0.3698439228822223,46.301560771177776
2020,1,서대문구,11410685,홍은2동,-0.3020042715087841,-0.3884236831923686,-0.06068794465843097,-0.25037196645319454,47.49628033546806
2020,1,서대문구,11410690,남가좌1동,-0.3360966247196915,-0.055998772534107934,-0.7075727211430513,-0.3665560394656169,46.33443960534383
2020,1,서대문구,11410700,남가좌2동,-0.26924776147206214,-0.09613626990598488,0.01320062974897764,-0.11739446720968981,48.8260553279031
2020,1,서대문구,11410710,북가좌1동,-0.3813952617809343,-0.5429318199225146,-0.5416368610330816,-0.4886546475788435,45.113453524211565
2020,1,서대문구,11410720,북가좌2동,-0.17856473903829495,-0.45671926393096623,1.068845655290341,0.14452055077369322,51.44520550773693
2020,1,마포구,11440555,아현동,1.5695899377051028,-0.05340427650023435,0.060663530827500096,0.5256163973441229,55.25616397344123
2020,1,마포구,11440565,공덕동,-0.1370917146576369,0.13652439122529872,1.3589613123632756,0.4527979963103124,54.52797996310312
2020,1,마포구,11440585,도화동,-0.11570903078973327,-0.02208370494166968,-0.1550515155642183,-0.09761475043187375,49.02385249568126
2020,1,마포구,11440590,용강동,-0.034944049990133404,0.21489807420866844,0.05437132347784893,0.078108449232128,50.78108449232128
2020,1,마포구,11440600,대흥동,-0.1560494219706669,0.3952509591923408,-0.41214318222476837,-0.05764721500103148,49.42352784998968
2020,1,마포구,11440610,염리동,-0.2387643451096017,0.3370523300271178,-0.6497533163127223,-0.1838217771317354,48.16178222868265
